2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,1,1,1,r,0,0,0,0,0,s,1,1,1,1,a,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,b,1,1,a,0,0,0,0,0,0,6,b,1,1,1,a,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,6,0,6,0,0,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,b,1,1,a,6,0,0,0,0,0,0,b,1,1,1,a,0,0,0,6,0,0,0,4,4,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,6,0,0,0,0,0,0,0,0,0,b,1,1,a,0,0,0,0,0,0,0,b,1,1,1,a,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,
5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,6,6,0,0,0,0,0,0,0,b,1,1,a,0,0,0,6,6,0,6,b,1,1,1,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,
5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,6,0,0,0,0,0,0,b,1,1,a,0,0,0,0,0,0,0,b,1,1,1,a,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,6,0,0,0,0,0,b,1,1,a,0,0,0,0,6,6,0,b,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,
5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,b,1,1,a,0,0,4,4,4,0,0,b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,6,0,0,0,b,1,1,a,0,0,4,4,4,0,0,b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,6,0,0,0,0,b,1,1,a,0,0,4,4,4,0,0,b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,b,1,1,a,0,0,0,0,0,0,0,b,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,0,6,0,0,0,0,0,0,0,b,1,1,a,0,0,0,6,6,0,6,b,1,1,1,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,
5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,0,6,6,0,0,0,0,0,0,0,b,1,1,a,0,0,0,6,6,0,6,b,1,1,1,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,
5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,0,6,6,0,0,0,0,0,0,0,b,1,1,a,0,0,0,6,6,0,6,b,1,1,1,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,
5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,6,6,0,0,0,0,0,0,0,b,1,1,a,0,0,0,6,6,0,6,b,1,1,1,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,
5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,6,6,0,0,0,0,0,0,0,b,1,1,a,0,0,0,6,6,0,6,b,1,1,1,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0
